ID_SITE,ID_ENTITY,entity_name,latitude,longitude,elevation,depositional_context,measurement_method,TYPE,source,core_location,last_updated,ID_UNIT,id,ENTITY_ID,"Alpha-2 code","Alpha-3 code"
1753,2202,"Juodonys core",55.74,25.44,20,"bog sediment","Pollen slide","pollen concentration",author,"central core",2021-11-14,164,1474,2202,LT,LTU
1754,2203,CMB9,42.505,1.306111,1821,"lake sediment","Pollen slide",concentration,author,"central core",2021-04-16,123,1475,2203,ES,ESP
1755,2204,"Zadeikiai Bog core",56.17,21.98,120,"bog sediment","Pollen slide",concentration,author,"central core",2021-04-16,164,1476,2204,LT,LTU
1756,2205,"Anggi Lake core 4",-1.39,133.894893,1945,"lake sediment","Pollen slide","pollen concentration","Global Charcoal Database Version 4","marginal core",2021-04-16,23,1477,2205,ID,IDN
1757,2206,"Binnewater core",41.409742,-74.551738,256,"lake sediment","Pollen slide",concentration,"Global Charcoal Database Version 4",-999999,2021-04-16,169,1478,2206,US,USA
1758,2207,"Canal de la Puntilla core",-40.9525,-72.905,120,"bog sediment","Pollen slide",influx,"Global Charcoal Database Version 4","central core",2021-04-16,2,1479,2207,CL,CHL
1759,2208,"El Tiro Bog core",-3.84,-79.14,2810,"bog sediment","Pollen slide","pollen concentration","Global Charcoal Database Version 4",-999999,2021-04-16,90,1480,2208,EC,ECU
1760,2209,"Ghab core",35.65,36.25,240,"lake sediment","Pollen slide",concentration,"Global Charcoal Database Version 4","marginal core",2021-04-16,137,1481,2209,SY,SYR
1761,2210,"Horton Plains core",6.8,80.49,2200,"bog sediment","Pollen slide","pollen concentration","Global Charcoal Database Version 4","central core",2021-04-16,62,1482,2210,LK,LKA
1762,2211,"Hyde Park core",41.78,-73.89,74,"lake sediment","Pollen slide",concentration,"Global Charcoal Database Version 4",-999999,2021-04-16,169,1483,2211,US,USA
1763,2212,"Jagaike core",35.24,135.45,640,"bog sediment","Pollen slide",concentration,"Global Charcoal Database Version 4","central core",2021-04-16,156,1484,2212,JP,JPN
1764,2213,"Kashiru Swamp core",-3.46,29.56,2240,"bog sediment",Sieved,concentration,"Global Charcoal Database Version 4",-777777,2021-04-16,31,1485,2213,BI,BDI
1765,2214,"Kosipe core A",-8.46,147.2,1960,"bog sediment","Pollen slide",influx,"Global Charcoal Database Version 4","central core",2021-04-16,143,1486,2214,PG,PNG
1765,2215,"Kosipe core C",-8.46,147.2,1960,"bog sediment","Pollen slide",influx,"Global Charcoal Database Version 4","central core",2021-04-16,143,1487,2215,PG,PNG
1766,2216,"Lac Suprin core over 10um",-22.18,166.59,230,"lake sediment","Pollen slide",concentration,Neotoma,"central core",2021-12-01,6,1488,2216,NC,NCL
1766,2217,"Lac Suprin core",-22.3,166.9833,230,"lake sediment","Pollen slide",concentration,Neotoma,"central core",2021-12-01,156,1489,2217,NC,NCL
1767,2218,"Lago di Pergusa core",37.51,14.3,674,"lake sediment","Pollen slide","pollen concentration","Global Charcoal Database Version 4","central core",2021-04-16,68,1490,2218,IT,ITA
1768,2219,"Lake Albert core",1.83,31.16,619,"lake sediment","Pollen slide",concentration,"Global Charcoal Database Version 4","central core",2021-04-16,134,1491,2219,UG,UGA
1769,2220,Rut96,-0.04,37.46,3140,"lake sediment",Sieved,concentration,"Global Charcoal Database Version 4","central core",2021-04-16,41,1492,2220,KE,KEN
1770,2221,"Lepue core",-42.80478,-73.71215,152,"lake sediment",Sieved,concentration,"Global Charcoal Database Version 4","central core",2021-04-16,11,1493,2221,CL,CHL
1771,2222,"Matsabory Ampozalana core",-12.5,49.15,740,"bog sediment","GRAVIMETRIC chemical assay (Winkler method)",other,"Global Charcoal Database Version 4","central core",2021-04-16,30,1494,2222,MG,MDG
1772,2223,"Mizorogaike core",35.0583,135.7694,75,"lake sediment",Sieved,concentration,"Global Charcoal Database Version 4","central core",2021-04-16,58,1495,2223,JP,JPN
1773,2224,MB6,-1.08,29.75,2100,"bog sediment","GRAVIMETRIC chemical assay (Winkler method)","pollen concentration","Global Charcoal Database Version 4","central core",2021-04-16,164,1496,2224,UG,UGA
1774,2225,"Nong Pa Kho core",17.01,102.93,380,"bog sediment","Pollen slide",concentration,"Global Charcoal Database Version 4",-999999,2021-04-16,6,1497,2225,TH,THA
1775,2226,"Pemerak Swamp core",0.78,112.05,40,"bog sediment","Pollen slide",concentration,"Global Charcoal Database Version 4","marginal core",2021-04-16,6,1498,2226,MY,MYS
1776,2227,"Puerto del Hambre core",-53.6,-70.91,6.25,"bog sediment","Pollen slide",concentration,"Global Charcoal Database Version 4","central core",2021-04-16,81,1499,2227,CL,CHL
1777,2228,"Rusaka Swamp core",-3.43,29.61,2070,"bog sediment","GRAVIMETRIC chemical assay (Winkler method)",other,"Global Charcoal Database Version 4","central core",2021-04-16,30,1500,2228,BI,BDI
1778,2229,SL1,0.04,37.52,2350,"lake sediment","Pollen slide",concentration,"Global Charcoal Database Version 4",-777777,2021-04-16,67,1501,2229,KE,KEN
1779,2230,"SONNE95 core 17940",20.11,117.38,-1727,"marine sediment","Pollen slide",concentration,"Global Charcoal Database Version 4",-888888,2021-04-16,134,1502,2230,CN,CHN
1780,2231,"Supulah Hill core",-4.11,138.96,1580,"bog sediment","Pollen slide",concentration,"Global Charcoal Database Version 4","central core",2021-04-16,77,1503,2231,ID,IDN
1781,2232,"Swamp Lake core",37.95,-119.816667,1554,"lake sediment",-777777,concentration,"Global Charcoal Database Version 4",-777777,2021-04-16,128,1504,2232,US,USA
1782,2233,"Trebol Lake core",-41.07,-71.49,758,"lake sediment",Sieved,concentration,"Global Charcoal Database Version 4","central core",2021-04-16,17,1505,2233,AR,ARG
1783,2234,"Wanda core",-2.33,121.23,440,"bog sediment","Pollen slide",concentration,"Global Charcoal Database Version 4","central core",2021-04-16,77,1506,2234,ID,IDN
1784,2235,XW-C,-22.29,166.97,220,"lake sediment",Sieved,concentration,"Global Charcoal Database Version 4","central core",2021-04-16,134,1507,2235,NC,NCL
1784,2236,XW-B,-22.29,166.97,220,"lake sediment","Pollen slide",concentration,"Global Charcoal Database Version 4","central core",2021-04-16,123,1508,2236,NC,NCL
1784,2237,XW-D,-22.29,166.97,220,"lake sediment",Sieved,concentration,"Global Charcoal Database Version 4","central core",2021-04-16,134,1509,2237,NC,NCL
1785,2238,"Deuce Lake core",65.51667,-147.5167,170,"lake sediment",Sieved,concentration,author,"central core",2021-11-04,18,1510,2238,US,USA
1786,2239,"Dune Lake Core A",64.41667,-149.9,134,"lake sediment",Sieved,concentration,author,"central core",2021-11-04,18,1511,2239,US,USA
1787,2240,"Eustach core",50.890667,14.428425,387,"bog sediment",Sieved,concentration,author,"central core",2021-04-28,11,1512,2240,CZ,CZE
1788,2241,"Krepelci dul core",50.931874,14.438233,357,"bog sediment",Sieved,concentration,author,"central core",2021-04-28,11,1513,2241,CZ,CZE
1789,2242,"Mala niva core",48.91376,13.81606,753,"bog sediment",Sieved,concentration,author,"central core",2021-04-28,11,1514,2242,CZ,CZE
1790,2243,"Okna core",50.53207,14.67593,277,"fluvial/alluvial sediment",Sieved,concentration,author,"central core",2021-04-28,11,1515,2243,CZ,CZE
1791,2244,"Polomovy dul core",50.882869,14.317496,313,"bog sediment",Sieved,concentration,author,"central core",2021-04-28,11,1516,2244,CZ,CZE
1792,2245,"Poselsky rybnik core",50.544398,14.67537,274,"fluvial/alluvial sediment",Sieved,concentration,author,"marginal core",2021-04-28,11,1517,2245,CZ,CZE
1793,2246,"Pravcicky dul core",50.884236,14.296834,382,"bog sediment",Sieved,concentration,author,"central core",2021-04-28,11,1518,2246,DE,DEU
1794,2247,"Puklina core",50.932394,14.439768,386,"buried organic sediment",Sieved,concentration,author,"central core",2021-04-28,11,1519,2247,CZ,CZE
1795,2248,"Raseliniste Jizery core",50.861706,15.301881,843,"bog sediment",Sieved,concentration,author,"central core",2021-04-28,11,1520,2248,PL,POL
1796,2249,"Stara jimka SJH",49.068764,13.402947,1129,"lake sediment",Sieved,concentration,author,"marginal core",2021-04-28,11,1521,2249,CZ,CZE
1797,2250,"Velke ohbi core",50.604057,16.127125,528,"bog sediment",Sieved,concentration,author,"central core",2021-04-28,11,1522,2250,CZ,CZE
1798,2251,"Vlcek core",50.039798,12.731939,769,"bog sediment",Sieved,concentration,author,"central core",2021-04-28,11,1523,2251,CZ,CZE
1799,2252,"Zofinsky prales core",48.664442,14.705347,785,"bog sediment",Sieved,concentration,author,"central core",2021-04-28,11,1524,2252,CZ,CZE
1800,2253,"Petresiunai core",55.85,25.7028,107,"lake sediment","Pollen slide","raw count",author,"central core",2021-04-28,137,1525,2253,LT,LTU
1801,2254,"Tajga core",50.0261,12.680355,817,"bog sediment",Sieved,concentration,author,"central core",2021-12-01,11,1526,2254,CZ,CZE
1802,2255,"Kettle Lake core",48.607198,-103.623723,610,"lake sediment",Sieved,influx,"Global Charcoal Database Version 4","central core",2021-04-29,149,1527,2255,US,USA
1803,2256,"Beef Pasture core H 25-50um",37.41,-108.15,3060,"bog sediment","Pollen slide",concentration,"Global Charcoal Database Version 4","central core",2021-05-04,89,1528,2256,US,USA
1803,2257,"Beef Pasture core H 50-100um",37.41,-108.15,3060,"bog sediment","Pollen slide",concentration,"Global Charcoal Database Version 4","central core",2021-05-04,94,1529,2257,US,USA
1803,2258,"Beef Pasture core H >100um",37.41,-108.15,3060,"bog sediment","Pollen slide",concentration,"Global Charcoal Database Version 4","central core",2021-05-04,50,1530,2258,US,USA
1804,2259,"Doel core",51.32083,4.24527,-1,"buried organic sediment","Pollen slide",count,EPD,-888888,2021-05-04,137,1531,2259,BE,BEL
1805,2260,JC11_K5,53.87417,18.23667,109,"lake sediment",Sieved,count,PANGAEA,"central core",2021-05-04,137,1532,2260,PL,POL
1806,2261,"Dalane core",58.244167,8.004445,40,"lake sediment","Pollen slide",count,Neotoma,"central core",2021-12-01,137,1533,2261,NO,NOR
1807,2262,"Holebudalen core",59.841389,6.008611,1144,"lake sediment","Pollen slide",count,Neotoma,"central core",2021-12-01,137,1534,2262,NO,NOR
1808,2263,"Lille Kjelavatn core",59.796111,7.001944,978,"lake sediment","Pollen slide",count,Neotoma,"central core",2021-12-01,137,1535,2263,NO,NOR
1809,2264,"Flotatjonn core",59.67027,7.54055,890,"lake sediment","Pollen slide",count,EPD,"central core",2021-05-04,137,1536,2264,NO,NOR
1810,2265,"Bjornfjelltjorn core",68.44416,18.07166,510,"lake sediment","Pollen slide",count,EPD,"central core",2021-05-04,137,1537,2265,NO,NOR
1811,2266,"Litlvatnet core",68.52694,14.93083,106,"lake sediment","Pollen slide",count,Neotoma,"central core",2021-12-01,137,1538,2266,NO,NOR
1812,2267,"Myrvatnet core",68.66055,16.38138,197,"lake sediment","Pollen slide",count,Neotoma,"central core",2021-12-01,137,1539,2267,NO,NOR
1813,2268,"Gammelheimenvatnet core",68.48222,17.75944,290,"lake sediment","Pollen slide",count,Neotoma,"central core",2021-12-01,137,1540,2268,NO,NOR
1814,2269,"Vuoskkujarvi core",68.34555,19.1,384,"lake sediment","Pollen slide",count,EPD,"central core",2021-05-04,137,1541,2269,NO,NOR
1815,2270,"Grauthelleren core",58.14416,7.91361,80,"lake sediment","Pollen slide",count,Neotoma,"central core",2021-12-01,137,1542,2270,NO,NOR
1816,2271,"Kinnshaugen core",61.10833,10.35916,591,"lake sediment","Pollen slide",count,Neotoma,"central core",2021-12-01,137,1543,2271,NO,NOR
1817,2272,"Lisletonn core",59.34361,7.305,520,"lake sediment","Pollen slide",count,EPD,"central core",2021-05-04,137,1544,2272,NO,NOR
1818,2273,"Morttjern core",59.05972,11.61777,227,"lake sediment","Pollen slide",count,EPD,"central core",2021-05-04,137,1545,2273,NO,NOR
1819,2274,"Masatjornet core",61.5625,10.26777,841,"lake sediment","Pollen slide",count,EPD,"central core",2021-05-04,137,1546,2274,NO,NOR
1820,2275,"Reiarsdalsvatn core",58.32638,7.78583,245,"lake sediment","Pollen slide",count,EPD,"central core",2021-05-04,137,1547,2275,NO,NOR
1821,2276,"Ratasjoen core",62.26666,9.83333,1169,"lake sediment","Pollen slide",count,EPD,"central core",2021-05-04,137,1548,2276,NO,NOR
1822,2277,"Storsandvatnet core",63.4575,8.45444,106,"lake sediment","Pollen slide",count,EPD,"central core",2021-05-04,137,1549,2277,NO,NOR
1823,2278,"Svartvatnet core",63.35138,8.87777,183,"lake sediment","Pollen slide",count,EPD,"central core",2021-05-04,137,1550,2278,NO,NOR
1824,2279,"Tiavatnet core",63.05972,9.41694,464,"lake sediment","Pollen slide",count,EPD,"central core",2021-05-04,137,1551,2279,NO,NOR
1825,2280,"Oygardtjonn core",59.62583,7.98666,665,"lake sediment","Pollen slide",count,EPD,"central core",2021-05-04,137,1552,2280,NO,NOR
1826,2281,"Isbenttjorn core",59.765,0.43444,787,"lake sediment","Pollen slide",count,EPD,"central core",2021-05-04,137,1553,2281,GB,GBR
1827,2282,"SB-B core",-1.23611,103.62,18,"bog sediment",Sieved,count,PANGAEA,"central core",2021-05-04,137,1554,2282,ID,IDN
1828,2283,"GHATS My",12.220278,75.791944,879,"bog sediment",Sieved,concentration,PANGAEA,"central core",2021-05-04,152,1555,2283,IN,IND
1829,2284,"GHATS BOP",12.153889,75.713056,910,"bog sediment",Sieved,concentration,PANGAEA,"central core",2021-05-04,152,1556,2284,IN,IND
1830,2285,"GHATS RAJ",12.178611,75.8175,824,"bog sediment",Sieved,concentration,PANGAEA,"central core",2021-05-04,152,1557,2285,IN,IND
1831,2286,"GHATS TS",12.046667,75.975556,820,"bog sediment",Sieved,concentration,PANGAEA,"central core",2021-05-04,152,1558,2286,IN,IND
1832,2287,"Bereket Basin composite core",37.545,30.295,1410,"bog sediment","Pollen slide",concentration,"Global Charcoal Database Version 4","central core",2021-05-04,96,1559,2287,TR,TUR
1833,2288,"BEAT core",57.259899,-4.9661087,270,"small hollow","Pollen slide",influx,"Global Charcoal Database Version 4","central core",2021-05-04,28,1560,2288,GB,GBR
1834,2289,"Bibersee core",47.206944,8.466667,430,"lake sediment","Pollen slide",concentration,"Global Charcoal Database Version 4","central core",2021-05-04,134,1561,2289,CH,CHE
1835,2290,"Vernay core",47.261944,4.079167,595,"bog sediment","Pollen slide",count,EPD,"central core",2021-05-05,137,1562,2290,FR,FRA
1836,2291,"Verny des Brulons core",47.317778,4.122778,565,"bog sediment","Pollen slide",count,EPD,"central core",2021-05-05,137,1563,2291,FR,FRA
1837,2292,"Quart du Bois core",46.8925,4.034167,420,"bog sediment","Pollen slide",count,EPD,"central core",2021-05-05,137,1564,2292,FR,FRA
1838,2293,"Nataloup core",47.2275,4.035278,515,"bog sediment","Pollen slide",count,EPD,"central core",2021-05-05,137,1565,2293,FR,FRA
1839,2294,"Grostjorna Setesdal Valley core",58.5333,7.7333,180,"lake sediment","Pollen slide","pollen concentration","Global Charcoal Database Version 4","central core",2021-05-08,164,1566,2294,NO,NOR
1840,2295,"Vestre Oykjamyrtorn core",59.8167,6,570,"lake sediment","Pollen slide",concentration,"Global Charcoal Database Version 4","central core",2021-05-12,134,1567,2295,NO,NOR
1841,2296,"Trettetjorn core",60.7167,7,810,"lake sediment",Sieved,concentration,"Global Charcoal Database Version 4","central core",2021-05-12,134,1568,2296,NO,NOR
1842,2297,"Aguada de Petapilla 1989 core",14.86,-89.12,705,"bog sediment","Pollen slide",concentration,"Global Charcoal Database Version 4","central core",2021-05-12,52,1569,2297,HN,HND
1843,2298,"Allom Lake core",-25.23,153.16,100,"lake sediment",Sieved,influx,"Global Charcoal Database Version 4","central core",2021-05-12,27,1570,2298,AU,AUS
1844,2299,"Aracatuba charcoal concentration",-25.91,-48.98,1500,"bog sediment","Pollen slide",concentration,"Global Charcoal Database Version 4","central core",2021-05-12,129,1571,2299,BR,BRA
1845,2300,"Bao-1 1997 core charcoal concentration",19.06,-71.03,1775,"bog sediment","Pollen slide",concentration,"Global Charcoal Database Version 4","central core",2021-05-12,134,1572,2300,DO,DOM
1846,2301,"Botucatu BOT profile",-23.18,-48,500,soil,"Hand picked charcoal from soil samples",other,"Global Charcoal Database Version 4",-888888,2021-05-12,30,1573,2301,BR,BRA
1847,2302,"Boulder Flat core",-37.45,148.92,25,"bog sediment","Pollen slide",concentration,"Global Charcoal Database Version 4",-777777,2021-05-12,107,1574,2302,AU,AUS
1848,2303,"Cana Swamp 1",7.75,-77.58,500,"bog sediment","Pollen slide",concentration,"Global Charcoal Database Version 4","central core",2021-05-12,314,1575,2303,PA,PAN
1849,2304,"Catas Altas core",-20.083333,-43.36667,755,soil,"Pollen slide",concentration,"Global Charcoal Database Version 4",-888888,2021-05-12,95,1576,2304,BR,BRA
1850,2305,"Charco Verde core",11.47,-85.63,33,"lake sediment",Sieved,concentration,"Global Charcoal Database Version 4",-999999,2021-05-12,240,1577,2305,NI,NIC
1851,2306,"Comprida core",-1.62,-53.99,130,"lake sediment","Pollen slide",concentration,"Global Charcoal Database Version 4","central core",2021-05-12,75,1578,2306,BR,BRA
1852,2307,"Crominia core",-17.27,-49.41,710,"bog sediment","Pollen slide",concentration,"Global Charcoal Database Version 4",-999999,2021-05-12,134,1579,2307,BR,BRA
1853,2308,"Cuddie Springs core",-30.37,147.31,127,"lake sediment","Pollen slide","pollen concentration","Global Charcoal Database Version 4","central core",2021-05-12,126,1580,2308,AU,AUS
1854,2309,"Doge Doge core",-17.9,177.27,8,"bog sediment","Pollen slide",concentration,"Global Charcoal Database Version 4","marginal core",2021-05-12,123,1581,2309,FJ,FJI
1855,2310,"El Patia core",2.03,-77,760,"lake sediment","GRAVIMETRIC chemical assay (Winkler method)",other,"Global Charcoal Database Version 4",-999999,2021-05-12,30,1582,2310,CO,COL
1856,2311,"Fazendo do Pinto core",-29.4,-50.56,900,"lake sediment","Pollen slide","pollen concentration","Global Charcoal Database Version 4",-888888,2021-05-12,164,1583,2311,BR,BRA
1857,2312,"Fred South Swamp core",-38.13,141.78,27,"bog sediment","Pollen slide",concentration,"Global Charcoal Database Version 4","central core",2021-05-12,316,1584,2312,AU,AUS
1858,2313,"Gallaghers Swamp core",-34.4903,150.723,535,"bog sediment","Pollen slide",concentration,"Global Charcoal Database Version 4",-777777,2021-05-12,123,1585,2313,AU,AUS
1859,2314,"Galway Tarn core",-43.4083,169.8733,130,"lake sediment",Sieved,concentration,"Global Charcoal Database Version 4",-777777,2021-05-12,152,1586,2314,NZ,NZL
1860,2315,"Gentry core",-12.17,-69.09,270,"lake sediment","Charcoal particles identified by imaging software",concentration,"Global Charcoal Database Version 4","central core",2021-05-12,60,1587,2315,PE,PER
1861,2316,"Geral core C",-1.64,-53.59,130,"lake sediment","Pollen slide",concentration,"Global Charcoal Database Version 4","central core",2021-05-12,75,1588,2316,BR,BRA
